6086;Fei Dai 0001|Jie Wu 0001;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch22;;;reference/crc/WuD05;12/03/2020;;;;;;encyclopedia;;;Mobility Control and Its Applications in Mobile Ad Hoc Networks.;db/reference/crc/awnmc2005.html#WuD05;2005
6107;Albert Y. Zomaya|Riky Subrata;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch16;;;reference/crc/SubrataZ05;12/07/2017;;;;;;encyclopedia;;;Location Management Algorithms Based on Biologically Inspired Techniques.;db/reference/crc/awnmc2005.html#SubrataZ05;2005
6108;Viktor K. Prasanna|Yang Yu 0009;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch12;;;reference/crc/YuP05;31/08/2018;;;;;;encyclopedia;;;Cross-Layer Optimization for Energy-Efficient Information Processing and Routing.;db/reference/crc/awnmc2005.html#YuP05;2005
6126;Terence D. Todd|Yun Wu;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch33;;;reference/crc/WuT05;12/07/2017;;;;;;encyclopedia;;;Bluetooth Voice Access Networks.;db/reference/crc/awnmc2005.html#WuT05;2005
6167;Asis Nasipuri|Samir Ranjan Das;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch6;;;reference/crc/NasipuriD05;12/07/2017;;;;;;encyclopedia;;;Multichannel MAC Protocols for Mobile Ad Hoc Networks.;db/reference/crc/awnmc2005.html#NasipuriD05;2005
6177;Jenne Wong|Ray Hunt;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.sec9;;;reference/crc/HuntW05;12/07/2017;;;;;;encyclopedia;;;Security Architectures in Wireless LANs.;db/reference/crc/awnmc2005.html#HuntW05;2005
6197;Dharma P. Agrawal|Hongmei Deng;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch41;;;reference/crc/DengA05;12/07/2017;;;;;;encyclopedia;;;Security in Wireless Ad Hoc Networks.;db/reference/crc/awnmc2005.html#DengA05;2005
6199;Lorenzo Donatiello|Luciano Bononi;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch25;;;reference/crc/BononiD05;12/07/2017;;;;;;encyclopedia;;;Collision Avoidance, Contention Control, and Power Saving in IEEE 802.11 Wireless LANs.;db/reference/crc/awnmc2005.html#BononiD05;2005
6238;Jelena V. Misic|Vojislav B. Misic;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.sec7;;;reference/crc/MisicM05;12/07/2017;;;;;;encyclopedia;;;Intra-Piconet Polling Algorithms in Bluetooth.;db/reference/crc/awnmc2005.html#MisicM05;2005
6275;Antonio A. F. Loureiro|Carlos Mauricio S. Figueiredo|Eduardo Freire Nakamura;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch23;;;reference/crc/FigueiredoNL05;12/07/2017;;;;;;encyclopedia;;;Self-Organization Algorithms for Wireless Networks.;db/reference/crc/awnmc2005.html#FigueiredoNL05;2005
6287;Hussein T. Mouftah|Tarek R. Sheltami;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch10;;;reference/crc/SheltamiM05;12/07/2017;;;;;;encyclopedia;;;Cluster-Based and Power-Aware Routing in Wireless Mobile Ad Hoc Networks.;db/reference/crc/awnmc2005.html#SheltamiM05;2005
6307;Ivan Stojmenovic|Xiang-Yang Li 0001;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch11;;;reference/crc/LiS05;27/10/2017;;;;;;encyclopedia;;;Broadcasting and Topology Control in Wireless Ad Hoc Networks.;db/reference/crc/awnmc2005.html#LiS05;2005
6327;Hossam S. Hassanein|Nidal Nasser;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.sec3;;;reference/crc/NasserH05;12/07/2017;;;;;;encyclopedia;;;Radio Resource Management Algorithms in Wireless Cellular Networks.;db/reference/crc/awnmc2005.html#NasserH05;2005
6423;Mona El-Kadi Rizvi|Stephan Olariu;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch28;;;reference/crc/RizviO05;12/07/2017;;;;;;encyclopedia;;;QoS Provisioning in Multi-Class Multimedia Wireless Networks.;db/reference/crc/awnmc2005.html#RizviO05;2005
6472;Marco Ajmone Marsan|Michela Meo;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch13;;;reference/crc/MarsanM05;12/07/2017;;;;;;encyclopedia;;;Modeling Cellular Networks for Mobile Telephony Services.;db/reference/crc/awnmc2005.html#MarsanM05;2005
6556;Violet R. Syrotiuk;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.sec1;;;reference/crc/Syrotiuk05;12/07/2017;;;;;;encyclopedia;;;Medium Access Control (MAC) Protocols for Wireless Networks.;db/reference/crc/awnmc2005.html#Syrotiuk05;2005
6581;Upkar Varshney;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch43;;;reference/crc/Varshney05;12/07/2017;;;;;;encyclopedia;;;Technical Solutions for Mobile Commerce.;db/reference/crc/awnmc2005.html#Varshney05;2005
6598;Bharat K. Bhargava|Gang Ding|X. Wu;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch35;;;reference/crc/DingBW05;12/07/2017;;;;;;encyclopedia;;;Cross-Layer Algorithms for Video Transmission over Wireless Networks.;db/reference/crc/awnmc2005.html#DingBW05;2005
6638;Azzedine Boukerche;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch1;;;reference/crc/Boukerche05;12/07/2017;;;;;;encyclopedia;;;Fundamental Algorithms and Protocols for Wireless Networking and Mobile Computing.;db/reference/crc/awnmc2005.html#Boukerche05;2005
6644;Evangelos Kranakis|Ladislav Stacho;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch8;;;reference/crc/KranakisS05;12/07/2017;;;;;;encyclopedia;;;Routing and Traversal via Location Awareness in Ad Hoc Networks.;db/reference/crc/awnmc2005.html#KranakisS05;2005
6766;Lewis M. Mackenzie|Mohamed Ould-Khaoua|Stylianos Papanastasiou;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch30;;;reference/crc/PapanastasiouOM05;12/07/2017;;;;;;encyclopedia;;;TCP Developments in Mobile Ad Hoc Networks.;db/reference/crc/awnmc2005.html#PapanastasiouOM05;2005
6778;Ai-Chun Pang|Imrich Chlamtac|Quincy Wu|Whai-En Chen|Yi-Bing Lin;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch34;;;reference/crc/WuCPLC05;12/07/2017;;;;;;encyclopedia;;;NTP VoIP Test Bed.;db/reference/crc/awnmc2005.html#WuCPLC05;2005
6781;Di Tian|Nicolas D. Georganas;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch38;;;reference/crc/TianG05;12/07/2017;;;;;;encyclopedia;;;Node Activity Scheduling Algorithms in Wireless Sensor Networks.;db/reference/crc/awnmc2005.html#TianG05;2005
6812;Azzedine Boukerche|Tingxue Huang|Tom Jacob;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch20;;;reference/crc/BoukercheHJ05;12/07/2017;;;;;;encyclopedia;;;Distributed Channel Allocation Protocols for Wireless and Mobile Networks.;db/reference/crc/awnmc2005.html#BoukercheHJ05;2005
6831;Ossama Younis|Sonia Fahmy|Srinivas R. Avasarala|Venkatesh Prabhakar;0000-0003-2870-7166;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.sec6;;;reference/crc/FahmyYPA05;19/05/2021;;;;;;encyclopedia;;;TCP over Wireless Networks.;db/reference/crc/awnmc2005.html#FahmyYPA05;2005
6840;Chu Zhang|Victor C. M. Leung|Vincent W. S. Wong;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch32;;;reference/crc/WongZL05;12/07/2017;;;;;;encyclopedia;;;A Survey of Scatternet Formation Algorithms for Bluetooth Wireless Personal Area Networks.;db/reference/crc/awnmc2005.html#WongZL05;2005
6951;J. J. Garcia-Luna-Aceves|Lichun Bao;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.ch4;;;reference/crc/BaoG05;12/07/2017;;;;;;encyclopedia;;;Distributed Channel Access Scheduling for Ad Hoc Networks.;db/reference/crc/awnmc2005.html#BaoG05;2005
6974;Paul G. Spirakis|Sotiris E. Nikoletseas;;Handbook of Algorithms for Wireless Networking and Mobile Computing;;;;;reference/crc/2005awnmc;https://doi.org/10.1201/9781420035094.sec2;;;reference/crc/NikoletseasS05;12/07/2017;;;;;;encyclopedia;;;Distributed Algorithms for Some Fundamental Problems in Ad Hoc Mobile Environments.;db/reference/crc/awnmc2005.html#NikoletseasS05;2005
7733;Christoph W. Kessler;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_36;;;reference/sps/Kessler13;16/05/2017;;;1177-1214;;;;;;Compiling for VLIW DSPs.;db/reference/sps/sps2013.html#Kessler13;2013
7734;Atanas Boev|Atanas P. Gotchev|Robert Bregovic;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_1;;;reference/sps/BoevBG13;16/05/2017;;;mar-47;;;;;;Signal Processing for Stereoscopic and Multi-View 3D Displays.;db/reference/sps/sps2013.html#BoevBG13;2013
7735;Jörn W. Janneck|Marco Mattavelli|Mickaël Raulet;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_10;;;reference/sps/MattavelliRJ13;16/05/2017;;;281-314;;;;;;MPEG Reconfigurable Video Coding.;db/reference/sps/sps2013.html#MattavelliRJ13;2013
7736;Joseph R. Cavallaro|Kiarash Amiri|Michael Brogioli|Yang Sun 0001;0000-0002-9841-1806;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_23;;;reference/sps/SunABC13;06/09/2022;;;741-777;;;;;;Application-Specific Accelerators for Communications.;db/reference/sps/sps2013.html#SunABC13;2013
7737;Benedikt Gierlichs|Elke De Mulder|Ingrid Verbauwhede|Junfeng Fan|Lejla Batina|Miroslav Knezevic|Roel Maes|Yong Ki Lee;0000-0002-0879-076X;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_7;;;reference/sps/KnezevicBMFGLMV13;02/11/2018;;;223-241;;;;;;Signal Processing for Cryptography and Security Applications.;db/reference/sps/sps2013.html#KnezevicBMFGLMV13;2013
7738;Bryan E. Olivier;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_38;;;reference/sps/Olivier13;16/05/2017;;;1259-1276;;;;;;Embedded C for Digital Signal Processing.;db/reference/sps/sps2013.html#Olivier13;2013
7739;Roger F. Woods;0000-0001-6201-4270;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_42;;;reference/sps/Woods13;14/10/2021;;;1377-1399;;;;;;Mapping Decidable Signal Processing Graphs into FPGA Implementations.;db/reference/sps/sps2013.html#Woods13;2013
7740;Christian Haubelt|Christian Zebelein|Joachim Falk|Jürgen Teich;0000-0002-1568-5423;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_30;;;reference/sps/FalkHZT13;26/10/2020;;;975-1013;;;;;;Integrated Modeling Using Finite State Machines and Dataflow Graphs.;db/reference/sps/sps2013.html#FalkHZT13;2013
7741;Jukka Suhonen|Marko Hännikäinen|Mikko Kohvakka|Timo D. Hämäläinen|Ville Kaseva;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_13;;;reference/sps/SuhonenKKHH13;16/05/2017;;;381-419;;;;;;Low-Power Wireless Sensor Network Platforms.;db/reference/sps/sps2013.html#SuhonenKKHH13;2013
7742;Helena Leppäkoski|Jussi Collin|Martti Kirkko-Jaakkola|Pavel Davidson;0000-0002-2333-3065|0000-0003-0833-7508;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_3;;;reference/sps/CollinDKL13;14/06/2017;;;69-96;;;;;;Inertial Sensors and Their Applications.;db/reference/sps/sps2013.html#CollinDKL13;2013
7743;Jason Schlessman|Marilyn Wolf;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_15;;;reference/sps/WolfS13;16/05/2017;;;465-479;;;;;;Distributed Smart Cameras and Distributed Computer Vision.;db/reference/sps/sps2013.html#WolfS13;2013
7744;Sven Verdoolaege;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_41;;;reference/sps/Verdoolaege13;16/05/2017;;;1335-1375;;;;;;Polyhedral Process Networks.;db/reference/sps/sps2013.html#Verdoolaege13;2013
7745;Luigi Carro|Mateus Beck Rutzig;0000-0002-2836-2009;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_17;;;reference/sps/CarroR13;19/10/2019;;;517-551;;;;;;Multicore Systems on Chip.;db/reference/sps/sps2013.html#CarroR13;2013
7746;Wonyong Sung;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_40;;;reference/sps/Sung13;16/05/2017;;;1303-1333;;;;;;Optimization of Number Representations.;db/reference/sps/sps2013.html#Sung13;2013
7747;Jarmo Takala;0000-0003-0097-1010;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_24;;;reference/sps/Takala13;14/06/2017;;;779-802;;;;;;General-Purpose DSP Processors.;db/reference/sps/sps2013.html#Takala13;2013
7748;Konstantinos Konstantinides;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_8;;;reference/sps/Konstantinides13;16/05/2017;;;243-260;;;;;;Digital Signal Processing in Home Entertainment.;db/reference/sps/sps2013.html#Konstantinides13;2013
7749;Björn Franke;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_31;;;reference/sps/Franke13;16/05/2017;;;1015-1040;;;;;;C Compilers and Code Optimization for DSPs.;db/reference/sps/sps2013.html#Franke13;2013
7750;Marc Geilen|Twan Basten;0000-0002-2274-7274|0000-0002-2629-3249;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_32;;;reference/sps/GeilenB13;26/10/2020;;;1041-1081;;;;;;Kahn Process Networks and a Reactive Extension.;db/reference/sps/sps2013.html#GeilenB13;2013
7751;Bart D. Theelen|Ed F. Deprettere|Shuvra S. Bhattacharyya;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_28;;;reference/sps/BhattacharyyaDT13;16/05/2017;;;905-944;;;;;;Dynamic Dataflow Graphs.;db/reference/sps/sps2013.html#BhattacharyyaDT13;2013
7752;Raj Shekhar|Vivek Walimbe|William Plishker;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_12;;;reference/sps/ShekharWP13;16/05/2017;;;349-379;;;;;;Medical Image Processing.;db/reference/sps/sps2013.html#ShekharWP13;2013
7753;Markku J. Juntti|Markku Renfors|Mikko Valkama;0000-0002-5413-1896|0000-0003-0361-0800|0000-0003-1548-6851;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_6;;;reference/sps/JunttiRV13;02/11/2018;;;171-222;;;;;;Signal Processing for Wireless Transceivers.;db/reference/sps/sps2013.html#JunttiRV13;2013
7754;Anthony E. Gregerson|Katherine Compton|Michael J. Schulte;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_5;;;reference/sps/GregersonSC13;16/05/2017;;;135-169;;;;;;High-Energy Physics.;db/reference/sps/sps2013.html#GregersonSC13;2013
7755;Olli Vainio;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_25;;;reference/sps/Vainio13;16/05/2017;;;803-834;;;;;;Mixed Signal Techniques.;db/reference/sps/sps2013.html#Vainio13;2013
7756;Iuliana Bacivarov|Kai Huang 0001|Lothar Thiele|Wolfgang Haid;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_27;;;reference/sps/BacivarovHHT13;16/05/2017;;;867-903;;;;;;Methods and Tools for Mapping Process Networks onto Multi-Processor Systems-On-Chip.;db/reference/sps/sps2013.html#BacivarovHHT13;2013
7757;Dake Liu|Jian Wang 0035;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_21;;;reference/sps/LiuW13;21/05/2019;;;671-706;;;;;;Application Specific Instruction Set DSP Processors.;db/reference/sps/sps2013.html#LiuW13;2013
7759;Andy Lambrechts|Bjorn De Sutter|Praveen Raghavan;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_18;;;reference/sps/SutterRL13;16/05/2017;;;553-592;;;;;;Coarse-Grained Reconfigurable Array Architectures.;db/reference/sps/sps2013.html#SutterRL13;2013
7760;Lars Wanhammar|Oscar Gustafsson;0000-0003-3470-3911;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_19;;;reference/sps/GustafssonW13;26/10/2020;;;593-637;;;;;;Arithmetic.;db/reference/sps/sps2013.html#GustafssonW13;2013
7761;William S. Levine;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_9;;;reference/sps/Levine13;16/05/2017;;;261-279;;;;;;Signal Processing for Control.;db/reference/sps/sps2013.html#Levine13;2013
7762;Hyunok Oh|Soonhoi Ha;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_33;;;reference/sps/HaO13;16/05/2017;;;1083-1109;;;;;;Decidable Dataflow Models for Signal Processing: Synchronous Dataflow and Its Extensions.;db/reference/sps/sps2013.html#HaO13;2013
7763;Liang-Gee Chen|Yu-Han Chen;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_2;;;reference/sps/ChenC13;16/05/2017;;;49-67;;;;;;Video Compression.;db/reference/sps/sps2013.html#ChenC13;2013
7764;Andreas Krall|Florian Brandner|R. Nigel Horspool;0000-0002-2493-7864;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_29;;;reference/sps/BrandnerHK13;02/11/2018;;;945-974;;;;;;DSP Instruction Set Simulation.;db/reference/sps/sps2013.html#BrandnerHK13;2013
7765;Tong Zhang 0002|Yangyang Pan|Yiran Li;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_26;;;reference/sps/0002PL13;16/05/2017;;;835-864;;;;;;DSP Systems Using Three-Dimensional Integration Technology.;db/reference/sps/sps2013.html#0002PL13;2013
7766;Sun-Yuan Kung|Yu Hen Hu;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_34;;;reference/sps/HuK13;16/05/2017;;;1111-1143;;;;;;Systolic Arrays.;db/reference/sps/sps2013.html#HuK13;2013
7767;Andrew C. Singer|Hyeon-Min Bae|Naresh R. Shanbhag;0000-0001-9926-7036;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_11;;;reference/sps/ShanbhagSB13;26/10/2020;;;315-348;;;;;;Signal Processing for High-Speed Links.;db/reference/sps/sps2013.html#ShanbhagSB13;2013
7768;Sangjin Hong|Seong-Jun Oh;;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_20;;;reference/sps/HongO13;16/05/2017;;;639-670;;;;;;Architectures for Particle Filtering.;db/reference/sps/sps2013.html#HongO13;2013
7769;Christian Banz|Holger Blume|Peter Pirsch;0000-0002-0640-6875;Handbook of Signal Processing Systems;;;;;reference/sps/2013;https://doi.org/10.1007/978-1-4614-6859-2_16;;;reference/sps/BanzBP13;14/10/2021;;;483-515;;;;;;Architectures for Stereo Vision.;db/reference/sps/sps2013.html#BanzBP13;2013
